cases/pglib-opf/pglib_opf_case13659_pegase.m
knitro
DCP
[warn | PowerModels]: reversing the orientation of branch 8997 (2520, 1117) to be consistent with other parallel branches
[warn | PowerModels]: reversing the orientation of branch 10546 (611, 843) to be consistent with other parallel branches
[warn | PowerModels]: reversing the orientation of branch 9361 (8192, 3837) to be consistent with other parallel branches
[warn | PowerModels]: reversing the orientation of branch 10636 (399, 10697) to be consistent with other parallel branches
[warn | PowerModels]: reversing the orientation of branch 5251 (4503, 7713) to be consistent with other parallel branches
[warn | PowerModels]: reversing the orientation of branch 9194 (10565, 10632) to be consistent with other parallel branches
[warn | PowerModels]: reversing the orientation of branch 10348 (10689, 10131) to be consistent with other parallel branches
[warn | PowerModels]: reversing the orientation of branch 1710 (6503, 9418) to be consistent with other parallel branches
[warn | PowerModels]: reversing the orientation of branch 3057 (8694, 7805) to be consistent with other parallel branches
[warn | PowerModels]: reversing the orientation of branch 10601 (733, 12852) to be consistent with other parallel branches
[warn | PowerModels]: reversing the orientation of branch 12237 (11014, 10519) to be consistent with other parallel branches
[warn | PowerModels]: reversing the orientation of branch 8565 (2546, 6720) to be consistent with other parallel branches
[warn | PowerModels]: reversing the orientation of branch 10275 (10245, 12289) to be consistent with other parallel branches
[warn | PowerModels]: reversing the orientation of branch 8860 (6018, 2083) to be consistent with other parallel branches
[warn | PowerModels]: reversing the orientation of branch 10612 (317, 10360) to be consistent with other parallel branches
[warn | PowerModels]: reversing the orientation of branch 10580 (3208, 12998) to be consistent with other parallel branches
[warn | PowerModels]: reversing the orientation of branch 9107 (7136, 6695) to be consistent with other parallel branches
[warn | PowerModels]: reversing the orientation of branch 8466 (8009, 11628) to be consistent with other parallel branches
[warn | PowerModels]: reversing the orientation of branch 10552 (8240, 8020) to be consistent with other parallel branches
[warn | PowerModels]: reversing the orientation of branch 8924 (10632, 10025) to be consistent with other parallel branches
[warn | PowerModels]: reversing the orientation of branch 10465 (3967, 4325) to be consistent with other parallel branches
[warn | PowerModels]: reversing the orientation of branch 10684 (200, 2617) to be consistent with other parallel branches
[warn | PowerModels]: reversing the orientation of branch 437 (9689, 11001) to be consistent with other parallel branches
[warn | PowerModels]: reversing the orientation of branch 10325 (8076, 933) to be consistent with other parallel branches
[warn | PowerModels]: reversing the orientation of branch 9042 (8192, 5443) to be consistent with other parallel branches
[info | PowerModels]: removing 1 cost terms from generator 3935: [3360.9301, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 2243: [1635.5810000000001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1881: [1424.6534000000001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1907: [2416.2855, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 2923: [4361.588900000001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 599: [2196.7095, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 2491: [2298.6180999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 228: [3808.3473, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 2590: [1198.6628, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 3697: [3767.4176, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 2579: [1365.0112, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1880: [3473.9624, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 2562: [2156.5571, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 3215: [3131.8974000000003, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 3991: [5702.7158, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 4088: [1833.4848000000002, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 3841: [1927.7270999999998, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1106: [3531.1405, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 2366: [3065.5066, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 3196: [1913.6955, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1783: [1571.3009, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 928: [4083.7755, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 859: [1714.9850000000001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 1863: [3334.3477, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 561: [1963.693, 0.0]
